GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,player_id,player_name
Shot Chart Detail,0021500049,309,203500,Steven Adams,1610612760,Oklahoma City Thunder,3,11,0,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151102,HOU,OKC,203500,Steven Adams
Shot Chart Detail,0021500049,342,203500,Steven Adams,1610612760,Oklahoma City Thunder,3,8,34,Made Shot,Turnaround Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,63,31,1,1,20151102,HOU,OKC,203500,Steven Adams
Shot Chart Detail,0021500066,11,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,10,54,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,8,86,21,1,1,20151104,OKC,TOR,203500,Steven Adams
Shot Chart Detail,0021500066,17,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,9,55,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151104,OKC,TOR,203500,Steven Adams
Shot Chart Detail,0021500066,27,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,8,41,Missed Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-7,36,1,0,20151104,OKC,TOR,203500,Steven Adams
Shot Chart Detail,0021500066,62,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,5,29,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,17,46,1,1,20151104,OKC,TOR,203500,Steven Adams
Shot Chart Detail,0021500066,221,203500,Steven Adams,1610612760,Oklahoma City Thunder,2,4,28,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,11,1,1,20151104,OKC,TOR,203500,Steven Adams
Shot Chart Detail,0021500066,270,203500,Steven Adams,1610612760,Oklahoma City Thunder,2,0,26,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,128,120,1,0,20151104,OKC,TOR,203500,Steven Adams
Shot Chart Detail,0021500066,325,203500,Steven Adams,1610612760,Oklahoma City Thunder,3,6,24,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,-6,1,1,20151104,OKC,TOR,203500,Steven Adams
Shot Chart Detail,0021500070,60,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,4,12,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-14,16,1,1,20151105,CHI,OKC,203500,Steven Adams
Shot Chart Detail,0021500070,83,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,1,50,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-7,65,1,0,20151105,CHI,OKC,203500,Steven Adams
Shot Chart Detail,0021500070,223,203500,Steven Adams,1610612760,Oklahoma City Thunder,2,4,20,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-29,82,1,1,20151105,CHI,OKC,203500,Steven Adams
Shot Chart Detail,0021500070,283,203500,Steven Adams,1610612760,Oklahoma City Thunder,3,10,54,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,14,8,1,1,20151105,CHI,OKC,203500,Steven Adams
Shot Chart Detail,0021500097,20,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,9,43,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,8,1,1,20151108,OKC,PHX,203500,Steven Adams
Shot Chart Detail,0021500097,210,203500,Steven Adams,1610612760,Oklahoma City Thunder,2,7,22,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,8,1,0,20151108,OKC,PHX,203500,Steven Adams
Shot Chart Detail,0021500097,266,203500,Steven Adams,1610612760,Oklahoma City Thunder,2,3,5,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,25,7,1,0,20151108,OKC,PHX,203500,Steven Adams
Shot Chart Detail,0021500097,285,203500,Steven Adams,1610612760,Oklahoma City Thunder,2,1,30,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151108,OKC,PHX,203500,Steven Adams
Shot Chart Detail,0021500097,330,203500,Steven Adams,1610612760,Oklahoma City Thunder,3,10,16,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,16,1,0,20151108,OKC,PHX,203500,Steven Adams
Shot Chart Detail,0021500097,345,203500,Steven Adams,1610612760,Oklahoma City Thunder,3,8,49,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,7,1,1,20151108,OKC,PHX,203500,Steven Adams
Shot Chart Detail,0021500107,33,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,7,28,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,9,95,1,1,20151110,WAS,OKC,203500,Steven Adams
Shot Chart Detail,0021500107,443,203500,Steven Adams,1610612760,Oklahoma City Thunder,4,10,52,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151110,WAS,OKC,203500,Steven Adams
Shot Chart Detail,0021500107,478,203500,Steven Adams,1610612760,Oklahoma City Thunder,4,7,16,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,-1,1,0,20151110,WAS,OKC,203500,Steven Adams
Shot Chart Detail,0021500134,4,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,11,1,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,28,7,1,0,20151113,OKC,PHI,203500,Steven Adams
Shot Chart Detail,0021500134,36,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,7,21,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151113,OKC,PHI,203500,Steven Adams
Shot Chart Detail,0021500134,43,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,6,11,Made Shot,Driving Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,12,31,1,1,20151113,OKC,PHI,203500,Steven Adams
Shot Chart Detail,0021500134,55,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,4,51,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-20,36,1,0,20151113,OKC,PHI,203500,Steven Adams
Shot Chart Detail,0021500134,205,203500,Steven Adams,1610612760,Oklahoma City Thunder,2,3,46,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,13,1,1,20151113,OKC,PHI,203500,Steven Adams
Shot Chart Detail,0021500134,348,203500,Steven Adams,1610612760,Oklahoma City Thunder,3,5,17,Missed Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,6,31,1,0,20151113,OKC,PHI,203500,Steven Adams
Shot Chart Detail,0021500155,38,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,7,27,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,11,1,0,20151116,MEM,OKC,203500,Steven Adams
Shot Chart Detail,0021500155,39,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,7,26,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,2,1,1,20151116,MEM,OKC,203500,Steven Adams
Shot Chart Detail,0021500155,236,203500,Steven Adams,1610612760,Oklahoma City Thunder,2,2,9,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151116,MEM,OKC,203500,Steven Adams
Shot Chart Detail,0021500155,302,203500,Steven Adams,1610612760,Oklahoma City Thunder,3,9,36,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,-1,1,1,20151116,MEM,OKC,203500,Steven Adams
Shot Chart Detail,0021500155,505,203500,Steven Adams,1610612760,Oklahoma City Thunder,4,5,29,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,50,41,1,1,20151116,MEM,OKC,203500,Steven Adams
Shot Chart Detail,0021500171,66,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,5,38,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,66,36,1,0,20151118,OKC,NOP,203500,Steven Adams
Shot Chart Detail,0021500171,72,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,5,1,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,0,20151118,OKC,NOP,203500,Steven Adams
Shot Chart Detail,0021500183,3,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,11,44,Missed Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-19,31,1,0,20151120,OKC,NYK,203500,Steven Adams
Shot Chart Detail,0021500183,22,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,9,51,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-6,43,1,1,20151120,OKC,NYK,203500,Steven Adams
Shot Chart Detail,0021500183,25,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,9,22,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,3,1,0,20151120,OKC,NYK,203500,Steven Adams
Shot Chart Detail,0021500183,64,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,5,29,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,11,1,0,20151120,OKC,NYK,203500,Steven Adams
Shot Chart Detail,0021500183,282,203500,Steven Adams,1610612760,Oklahoma City Thunder,3,10,42,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,14,61,1,0,20151120,OKC,NYK,203500,Steven Adams
Shot Chart Detail,0021500199,4,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,11,28,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,2,46,1,0,20151122,OKC,DAL,203500,Steven Adams
Shot Chart Detail,0021500199,5,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,11,26,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,13,1,1,20151122,OKC,DAL,203500,Steven Adams
Shot Chart Detail,0021500199,37,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,6,48,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,16,1,1,20151122,OKC,DAL,203500,Steven Adams
Shot Chart Detail,0021500199,57,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,4,25,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,-6,1,1,20151122,OKC,DAL,203500,Steven Adams
Shot Chart Detail,0021500208,2,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,11,40,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,14,52,1,1,20151123,UTA,OKC,203500,Steven Adams
Shot Chart Detail,0021500208,266,203500,Steven Adams,1610612760,Oklahoma City Thunder,2,1,27,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,58,26,1,0,20151123,UTA,OKC,203500,Steven Adams
Shot Chart Detail,0021500208,316,203500,Steven Adams,1610612760,Oklahoma City Thunder,3,8,52,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,19,0,1,0,20151123,UTA,OKC,203500,Steven Adams
Shot Chart Detail,0021500208,353,203500,Steven Adams,1610612760,Oklahoma City Thunder,3,5,9,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,25,2,1,1,20151123,UTA,OKC,203500,Steven Adams
Shot Chart Detail,0021500208,365,203500,Steven Adams,1610612760,Oklahoma City Thunder,3,4,5,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,2,1,1,20151123,UTA,OKC,203500,Steven Adams
Shot Chart Detail,0021500223,26,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,8,12,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,7,1,0,20151125,OKC,BKN,203500,Steven Adams
Shot Chart Detail,0021500223,64,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,5,30,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151125,OKC,BKN,203500,Steven Adams
Shot Chart Detail,0021500223,218,203500,Steven Adams,1610612760,Oklahoma City Thunder,2,2,39,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,76,7,1,0,20151125,OKC,BKN,203500,Steven Adams
Shot Chart Detail,0021500223,223,203500,Steven Adams,1610612760,Oklahoma City Thunder,2,1,37,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151125,OKC,BKN,203500,Steven Adams
Shot Chart Detail,0021500234,42,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,7,29,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,4,1,1,20151127,OKC,DET,203500,Steven Adams
Shot Chart Detail,0021500234,93,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,4,14,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,7,1,1,20151127,OKC,DET,203500,Steven Adams
Shot Chart Detail,0021500234,121,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,1,30,Missed Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-29,18,1,0,20151127,OKC,DET,203500,Steven Adams
Shot Chart Detail,0021500234,267,203500,Steven Adams,1610612760,Oklahoma City Thunder,2,1,48,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,18,1,1,20151127,OKC,DET,203500,Steven Adams
Shot Chart Detail,0021500234,295,203500,Steven Adams,1610612760,Oklahoma City Thunder,3,10,14,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-12,41,1,1,20151127,OKC,DET,203500,Steven Adams
Shot Chart Detail,0021500256,79,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,4,17,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,7,1,0,20151130,ATL,OKC,203500,Steven Adams
Shot Chart Detail,0021500277,13,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,10,49,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-2,51,1,1,20151203,MIA,OKC,203500,Steven Adams
Shot Chart Detail,0021500277,18,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,10,16,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,8,1,0,20151203,MIA,OKC,203500,Steven Adams
Shot Chart Detail,0021500277,230,203500,Steven Adams,1610612760,Oklahoma City Thunder,2,4,27,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,35,110,1,1,20151203,MIA,OKC,203500,Steven Adams
Shot Chart Detail,0021500277,301,203500,Steven Adams,1610612760,Oklahoma City Thunder,3,10,31,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151203,MIA,OKC,203500,Steven Adams
Shot Chart Detail,0021500303,38,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,7,15,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,13,1,0,20151206,OKC,SAC,203500,Steven Adams
Shot Chart Detail,0021500303,42,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,6,51,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151206,OKC,SAC,203500,Steven Adams
Shot Chart Detail,0021500303,65,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,4,54,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,0,1,1,20151206,OKC,SAC,203500,Steven Adams
Shot Chart Detail,0021500303,70,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,4,16,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151206,OKC,SAC,203500,Steven Adams
Shot Chart Detail,0021500303,516,203500,Steven Adams,1610612760,Oklahoma City Thunder,4,4,27,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,7,1,0,20151206,OKC,SAC,203500,Steven Adams
Shot Chart Detail,0021500303,542,203500,Steven Adams,1610612760,Oklahoma City Thunder,4,2,12,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,11,1,0,20151206,OKC,SAC,203500,Steven Adams
Shot Chart Detail,0021500303,553,203500,Steven Adams,1610612760,Oklahoma City Thunder,4,1,28,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,12,16,1,0,20151206,OKC,SAC,203500,Steven Adams
Shot Chart Detail,0021500303,555,203500,Steven Adams,1610612760,Oklahoma City Thunder,4,1,27,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,16,1,0,20151206,OKC,SAC,203500,Steven Adams
Shot Chart Detail,0021500316,30,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,8,42,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,2,1,1,20151208,MEM,OKC,203500,Steven Adams
Shot Chart Detail,0021500316,43,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,6,43,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,2,1,0,20151208,MEM,OKC,203500,Steven Adams
Shot Chart Detail,0021500316,53,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,5,54,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,3,1,0,20151208,MEM,OKC,203500,Steven Adams
Shot Chart Detail,0021500316,302,203500,Steven Adams,1610612760,Oklahoma City Thunder,3,6,33,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,55,57,1,0,20151208,MEM,OKC,203500,Steven Adams
Shot Chart Detail,0021500316,306,203500,Steven Adams,1610612760,Oklahoma City Thunder,3,5,54,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,-6,1,0,20151208,MEM,OKC,203500,Steven Adams
Shot Chart Detail,0021500331,15,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,10,19,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,7,1,1,20151210,OKC,ATL,203500,Steven Adams
Shot Chart Detail,0021500331,17,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,9,47,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,43,31,1,1,20151210,OKC,ATL,203500,Steven Adams
Shot Chart Detail,0021500331,19,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,9,19,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151210,OKC,ATL,203500,Steven Adams
Shot Chart Detail,0021500331,181,203500,Steven Adams,1610612760,Oklahoma City Thunder,2,6,23,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-17,16,1,0,20151210,OKC,ATL,203500,Steven Adams
Shot Chart Detail,0021500331,193,203500,Steven Adams,1610612760,Oklahoma City Thunder,2,4,46,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,18,1,1,20151210,OKC,ATL,203500,Steven Adams
Shot Chart Detail,0021500331,253,203500,Steven Adams,1610612760,Oklahoma City Thunder,3,11,33,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151210,OKC,ATL,203500,Steven Adams
Shot Chart Detail,0021500331,300,203500,Steven Adams,1610612760,Oklahoma City Thunder,3,5,53,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,8,82,31,1,0,20151210,OKC,ATL,203500,Steven Adams
Shot Chart Detail,0021500341,27,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,8,37,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,7,1,0,20151211,UTA,OKC,203500,Steven Adams
Shot Chart Detail,0021500341,249,203500,Steven Adams,1610612760,Oklahoma City Thunder,3,10,34,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,19,11,1,1,20151211,UTA,OKC,203500,Steven Adams
Shot Chart Detail,0021500341,269,203500,Steven Adams,1610612760,Oklahoma City Thunder,3,7,49,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,21,1,1,20151211,UTA,OKC,203500,Steven Adams
Shot Chart Detail,0021500341,420,203500,Steven Adams,1610612760,Oklahoma City Thunder,4,5,27,Missed Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,13,1,0,20151211,UTA,OKC,203500,Steven Adams
Shot Chart Detail,0021500356,13,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,9,39,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,0,38,1,0,20151213,OKC,UTA,203500,Steven Adams
Shot Chart Detail,0021500356,48,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,5,20,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151213,OKC,UTA,203500,Steven Adams
Shot Chart Detail,0021500356,173,203500,Steven Adams,1610612760,Oklahoma City Thunder,2,5,2,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,28,16,1,0,20151213,OKC,UTA,203500,Steven Adams
