GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,player_id,player_name
Shot Chart Detail,0022000447,493,1630173,Precious Achiuwa,1610612748,Miami Heat,3,0,28,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-6,27,1,0,20210218,SAC,MIA,1630173,Precious Achiuwa
Shot Chart Detail,0022000463,116,1630173,Precious Achiuwa,1610612748,Miami Heat,1,2,51,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20210220,LAL,MIA,1630173,Precious Achiuwa
Shot Chart Detail,0022000463,137,1630173,Precious Achiuwa,1610612748,Miami Heat,1,0,40,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-19,22,1,0,20210220,LAL,MIA,1630173,Precious Achiuwa
Shot Chart Detail,0022000463,254,1630173,Precious Achiuwa,1610612748,Miami Heat,2,6,6,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,3,1,1,20210220,LAL,MIA,1630173,Precious Achiuwa
Shot Chart Detail,0022000463,278,1630173,Precious Achiuwa,1610612748,Miami Heat,2,3,14,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-112,130,1,0,20210220,LAL,MIA,1630173,Precious Achiuwa
Shot Chart Detail,0022000475,445,1630173,Precious Achiuwa,1610612748,Miami Heat,3,1,49,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,5,1,1,20210222,OKC,MIA,1630173,Precious Achiuwa
Shot Chart Detail,0022000522,154,1630173,Precious Achiuwa,1610612748,Miami Heat,1,0,26,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,8,19,1,1,20210228,MIA,ATL,1630173,Precious Achiuwa
Shot Chart Detail,0022000522,272,1630173,Precious Achiuwa,1610612748,Miami Heat,2,3,52,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,19,15,1,1,20210228,MIA,ATL,1630173,Precious Achiuwa
Shot Chart Detail,0022000522,294,1630173,Precious Achiuwa,1610612748,Miami Heat,2,2,33,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-8,14,1,1,20210228,MIA,ATL,1630173,Precious Achiuwa
Shot Chart Detail,0022000522,478,1630173,Precious Achiuwa,1610612748,Miami Heat,3,0,45,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,13,1,0,20210228,MIA,ATL,1630173,Precious Achiuwa
