GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,player_id,player_name
Shot Chart Detail,0021900011,10,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,11,23,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-8,15,1,0,20191023,UTA,OKC,203500,Steven Adams
Shot Chart Detail,0021900011,35,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,9,7,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,66,25,1,0,20191023,UTA,OKC,203500,Steven Adams
Shot Chart Detail,0021900011,65,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,6,53,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,29,27,1,0,20191023,UTA,OKC,203500,Steven Adams
Shot Chart Detail,0021900011,67,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,6,49,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,0,20191023,UTA,OKC,203500,Steven Adams
Shot Chart Detail,0021900011,69,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,6,43,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-19,69,1,0,20191023,UTA,OKC,203500,Steven Adams
Shot Chart Detail,0021900011,356,203500,Steven Adams,1610612760,Oklahoma City Thunder,3,11,26,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-56,12,1,0,20191023,UTA,OKC,203500,Steven Adams
Shot Chart Detail,0021900011,511,203500,Steven Adams,1610612760,Oklahoma City Thunder,4,11,44,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-28,21,1,0,20191023,UTA,OKC,203500,Steven Adams
Shot Chart Detail,0021900011,550,203500,Steven Adams,1610612760,Oklahoma City Thunder,4,9,10,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,6,1,1,20191023,UTA,OKC,203500,Steven Adams
Shot Chart Detail,0021900022,7,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,11,42,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-3,1,1,1,20191025,OKC,WAS,203500,Steven Adams
Shot Chart Detail,0021900022,78,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,4,34,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,1,64,1,0,20191025,OKC,WAS,203500,Steven Adams
Shot Chart Detail,0021900022,89,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,3,16,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,0,79,1,0,20191025,OKC,WAS,203500,Steven Adams
