GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,player_id,player_name
Shot Chart Detail,0021400105,2,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,11,38,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-24,50,1,0,20141111,MIL,OKC,203500,Steven Adams
Shot Chart Detail,0021400105,274,203500,Steven Adams,1610612760,Oklahoma City Thunder,3,8,40,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,-3,1,0,20141111,MIL,OKC,203500,Steven Adams
Shot Chart Detail,0021400105,301,203500,Steven Adams,1610612760,Oklahoma City Thunder,3,6,9,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,15,1,0,20141111,MIL,OKC,203500,Steven Adams
Shot Chart Detail,0021400105,453,203500,Steven Adams,1610612760,Oklahoma City Thunder,4,5,55,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,15,1,0,20141111,MIL,OKC,203500,Steven Adams
Shot Chart Detail,0021400111,9,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,10,44,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,4,55,1,0,20141112,BOS,OKC,203500,Steven Adams
Shot Chart Detail,0021400111,29,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,8,2,Missed Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-21,23,1,0,20141112,BOS,OKC,203500,Steven Adams
Shot Chart Detail,0021400111,211,203500,Steven Adams,1610612760,Oklahoma City Thunder,2,2,49,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,3,1,0,20141112,BOS,OKC,203500,Steven Adams
Shot Chart Detail,0021400111,259,203500,Steven Adams,1610612760,Oklahoma City Thunder,3,11,33,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20141112,BOS,OKC,203500,Steven Adams
Shot Chart Detail,0021400111,285,203500,Steven Adams,1610612760,Oklahoma City Thunder,3,9,9,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,3,1,1,20141112,BOS,OKC,203500,Steven Adams
Shot Chart Detail,0021400111,293,203500,Steven Adams,1610612760,Oklahoma City Thunder,3,8,11,Missed Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,0,20141112,BOS,OKC,203500,Steven Adams
Shot Chart Detail,0021400111,303,203500,Steven Adams,1610612760,Oklahoma City Thunder,3,6,36,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-15,33,1,0,20141112,BOS,OKC,203500,Steven Adams
Shot Chart Detail,0021400111,346,203500,Steven Adams,1610612760,Oklahoma City Thunder,3,3,10,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20141112,BOS,OKC,203500,Steven Adams
Shot Chart Detail,0021400129,10,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,10,42,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,72,37,1,1,20141114,OKC,DET,203500,Steven Adams
Shot Chart Detail,0021400129,20,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,9,5,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,23,50,1,0,20141114,OKC,DET,203500,Steven Adams
Shot Chart Detail,0021400129,172,203500,Steven Adams,1610612760,Oklahoma City Thunder,2,5,0,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,10,44,1,1,20141114,OKC,DET,203500,Steven Adams
Shot Chart Detail,0021400129,188,203500,Steven Adams,1610612760,Oklahoma City Thunder,2,2,46,Missed Shot,Running Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,17,44,1,0,20141114,OKC,DET,203500,Steven Adams
Shot Chart Detail,0021400129,191,203500,Steven Adams,1610612760,Oklahoma City Thunder,2,2,12,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-26,4,1,0,20141114,OKC,DET,203500,Steven Adams
Shot Chart Detail,0021400129,238,203500,Steven Adams,1610612760,Oklahoma City Thunder,3,11,1,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20141114,OKC,DET,203500,Steven Adams
Shot Chart Detail,0021400129,266,203500,Steven Adams,1610612760,Oklahoma City Thunder,3,7,46,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,6,1,1,20141114,OKC,DET,203500,Steven Adams
Shot Chart Detail,0021400129,314,203500,Steven Adams,1610612760,Oklahoma City Thunder,3,3,15,Missed Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,21,22,1,0,20141114,OKC,DET,203500,Steven Adams
Shot Chart Detail,0021400129,425,203500,Steven Adams,1610612760,Oklahoma City Thunder,4,3,12,Missed Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,10,36,1,0,20141114,OKC,DET,203500,Steven Adams
Shot Chart Detail,0021400129,519,203500,Steven Adams,1610612760,Oklahoma City Thunder,5,0,8,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20141114,OKC,DET,203500,Steven Adams
Shot Chart Detail,0021400144,280,203500,Steven Adams,1610612760,Oklahoma City Thunder,2,0,33,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,0,20141116,OKC,HOU,203500,Steven Adams
Shot Chart Detail,0021400144,312,203500,Steven Adams,1610612760,Oklahoma City Thunder,3,9,34,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,0,45,1,0,20141116,OKC,HOU,203500,Steven Adams
Shot Chart Detail,0021400157,18,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,9,42,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-26,3,1,0,20141118,UTA,OKC,203500,Steven Adams
Shot Chart Detail,0021400157,29,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,8,45,Made Shot,Jump Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20141118,UTA,OKC,203500,Steven Adams
Shot Chart Detail,0021400157,34,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,7,39,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,7,1,1,20141118,UTA,OKC,203500,Steven Adams
Shot Chart Detail,0021400157,61,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,4,35,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,28,31,1,0,20141118,UTA,OKC,203500,Steven Adams
Shot Chart Detail,0021400157,180,203500,Steven Adams,1610612760,Oklahoma City Thunder,2,6,4,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20141118,UTA,OKC,203500,Steven Adams
Shot Chart Detail,0021400157,436,203500,Steven Adams,1610612760,Oklahoma City Thunder,4,7,56,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,1,1,1,20141118,UTA,OKC,203500,Steven Adams
Shot Chart Detail,0021400157,442,203500,Steven Adams,1610612760,Oklahoma City Thunder,4,6,45,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-40,22,1,0,20141118,UTA,OKC,203500,Steven Adams
Shot Chart Detail,0021400157,500,203500,Steven Adams,1610612760,Oklahoma City Thunder,4,1,26,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2,23,1,0,20141118,UTA,OKC,203500,Steven Adams
Shot Chart Detail,0021400157,512,203500,Steven Adams,1610612760,Oklahoma City Thunder,4,0,38,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20141118,UTA,OKC,203500,Steven Adams
Shot Chart Detail,0021400168,5,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,11,2,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,7,1,1,20141119,DEN,OKC,203500,Steven Adams
Shot Chart Detail,0021400168,199,203500,Steven Adams,1610612760,Oklahoma City Thunder,2,5,9,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,14,1,1,20141119,DEN,OKC,203500,Steven Adams
Shot Chart Detail,0021400168,257,203500,Steven Adams,1610612760,Oklahoma City Thunder,3,10,24,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,1,1,1,20141119,DEN,OKC,203500,Steven Adams
Shot Chart Detail,0021400178,28,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,7,21,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20141121,OKC,BKN,203500,Steven Adams
Shot Chart Detail,0021400178,197,203500,Steven Adams,1610612760,Oklahoma City Thunder,2,2,10,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,3,1,1,20141121,OKC,BKN,203500,Steven Adams
Shot Chart Detail,0021400178,238,203500,Steven Adams,1610612760,Oklahoma City Thunder,3,11,31,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-26,66,1,1,20141121,OKC,BKN,203500,Steven Adams
Shot Chart Detail,0021400178,255,203500,Steven Adams,1610612760,Oklahoma City Thunder,3,8,56,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20141121,OKC,BKN,203500,Steven Adams
Shot Chart Detail,0021400178,276,203500,Steven Adams,1610612760,Oklahoma City Thunder,3,6,37,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-56,102,1,0,20141121,OKC,BKN,203500,Steven Adams
Shot Chart Detail,0021400196,21,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,9,21,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,0,56,1,1,20141123,OKC,GSW,203500,Steven Adams
Shot Chart Detail,0021400196,30,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,8,19,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,2,50,1,1,20141123,OKC,GSW,203500,Steven Adams
Shot Chart Detail,0021400196,287,203500,Steven Adams,1610612760,Oklahoma City Thunder,2,0,35,Missed Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,0,20141123,OKC,GSW,203500,Steven Adams
Shot Chart Detail,0021400196,297,203500,Steven Adams,1610612760,Oklahoma City Thunder,3,11,44,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-52,0,1,0,20141123,OKC,GSW,203500,Steven Adams
Shot Chart Detail,0021400196,335,203500,Steven Adams,1610612760,Oklahoma City Thunder,3,8,43,Made Shot,Running Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,4,48,1,1,20141123,OKC,GSW,203500,Steven Adams
Shot Chart Detail,0021400196,358,203500,Steven Adams,1610612760,Oklahoma City Thunder,3,6,5,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-29,83,1,1,20141123,OKC,GSW,203500,Steven Adams
Shot Chart Detail,0021400196,367,203500,Steven Adams,1610612760,Oklahoma City Thunder,3,5,8,Missed Shot,Running Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-49,44,1,0,20141123,OKC,GSW,203500,Steven Adams
Shot Chart Detail,0021400219,26,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,8,58,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,4,1,0,20141126,OKC,UTA,203500,Steven Adams
Shot Chart Detail,0021400219,28,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,8,56,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,0,1,0,20141126,OKC,UTA,203500,Steven Adams
Shot Chart Detail,0021400219,45,203500,Steven Adams,1610612760,Oklahoma City Thunder,1,7,59,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20141126,OKC,UTA,203500,Steven Adams
Shot Chart Detail,0021400219,172,203500,Steven Adams,1610612760,Oklahoma City Thunder,2,7,0,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,4,1,1,20141126,OKC,UTA,203500,Steven Adams
Shot Chart Detail,0021400219,199,203500,Steven Adams,1610612760,Oklahoma City Thunder,2,3,56,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,3,1,0,20141126,OKC,UTA,203500,Steven Adams
Shot Chart Detail,0021400219,218,203500,Steven Adams,1610612760,Oklahoma City Thunder,2,2,36,Missed Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,0,20141126,OKC,UTA,203500,Steven Adams
Shot Chart Detail,0021400219,276,203500,Steven Adams,1610612760,Oklahoma City Thunder,3,9,56,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-4,41,1,0,20141126,OKC,UTA,203500,Steven Adams
